Season,Position,Position Group,School,Conference,Height (inches),Weight(lbs),Hand (inches),Arm (inches),Wingspan (inches),40-Yard Dash (seconds),Vertical (inches),Bench (reps),Broad Jump (inches),3-Cone (seconds),Shuttle (seconds),Combine Participation,ELO,FPI,Efficiencies Overall,Efficiencies Offense,Efficiencies Defense,Efficiencies SpecialTeams,Log Rank,CFP Appearance,National Award,Actual Draft Round,Actual Target,Predicted Probability,Cumulative Actual Captured,Percent of Players Reviewed,Percent of Actual Round Captured
2023,EDGE,DL,Florida,SEC,75.875,250,9.25,33.125,80.75,4.82,33.0,24,115.0,7.22,4.44,1,1581,7.555,60.994,69.396,49.078,49.533,0.0,0,0,Undrafted,0,0.0557741553928025,24,90.08264462809917,100.0
2023,WR,Skill,Maryland,Big Ten,71.25,201,8.625,31.625,76.75,4.42,33.0,20,127.0,7.01,4.47,1,1645,7.842,61.934,61.039,57.849,51.968,0.0,0,0,Undrafted,0,0.05570057278889742,24,90.49586776859503,100.0
2023,QB,Skill,BYU,FBS Independent,72.0,207,9.5,29.75,71.875,4.6,34.0,20,119.0,7.08,4.35,0,1526,0.819,50.481,70.378,34.793,40.904,4.5539,0,0,Round 6,0,0.05558099637128969,24,90.9090909090909,100.0
2024,EDGE,DL,Charlotte,AAC,76.5,260,9.5,33.5,79.375,4.65,34.5,23,121.0,7.17,4.36,0,1055,-14.993,22.913,17.6,42.495,39.432,0.0,0,0,Undrafted,0,0.05502261522576362,24,91.32231404958677,100.0
2023,RB,Skill,Appalachian St.,Sun Belt,73.375,217,9.75,32.625,78.625,4.61,37.0,20,121.0,6.85,4.33,1,1593,0.411,45.95,62.053,35.887,34.024,0.0,0,0,Undrafted,0,0.055020621770853595,24,91.73553719008265,100.0
2023,WR,Skill,Fresno St.,Mountain West,71.125,172,8.875,30.125,74.75,4.4,34.5,12,121.0,6.91,4.29,1,1766,3.726,61.671,58.399,57.283,60.117,0.0,0,0,Undrafted,0,0.05484797432393106,24,92.14876033057851,100.0
2024,TE,Skill,Colorado St.,Mountain West,75.375,241,10.25,33.625,78.125,4.78,32.5,28,122.0,6.83,4.21,1,1276,-11.774,30.563,28.491,37.664,56.051,0.0,0,0,Undrafted,0,0.054681688030371,24,92.56198347107438,100.0
2023,LB,LB,Alabama,SEC,73.0,227,10.25,32.75,77.375,4.62,32.0,20,116.0,7.44,4.4,1,2181,27.296,89.526,85.539,81.093,61.676,4.5218,1,0,Round 6,0,0.053353132431600434,24,92.97520661157024,100.0
2023,RB,Skill,Alabama-Birmingham,Conference USA,70.0,209,9.5,30.625,73.125,4.5,35.0,20,121.0,7.04,4.51,0,1515,0.176,50.057,50.562,50.551,46.781,3.6109,0,0,Round 6,0,0.0531939158348667,24,93.38842975206612,100.0
2023,RB,Skill,East Carolina,AAC,67.875,179,9.25,30.75,74.75,4.37,38.0,20,126.0,7.33,4.77,1,1509,1.775,54.675,70.734,39.058,37.309,0.0,0,0,Undrafted,0,0.05131533825042815,24,93.80165289256198,100.0
2025,RB,Skill,Syracuse,ACC,72.125,204,10.125,32.0,78.625,4.65,35.0,33,120.0,7.25,4.97,1,1499,3.99,59.911,72.144,44.673,32.891,3.1355,0,0,Round 7,0,0.050827405226960776,24,94.21487603305785,100.0
2025,WR,Skill,Texas Tech,Big 12,72.625,186,10.5,30.75,76.625,4.7,33.0,14,121.0,7.02,4.97,1,1607,6.204,57.272,59.502,48.684,59.274,0.0,1,0,Undrafted,0,0.05077553380356152,24,94.62809917355372,100.0
2023,K,Special Teams,Georgia,SEC,72.0,194,9.125,29.625,74.375,4.58,34.0,20,121.0,7.27,4.44,0,2300,29.908,93.511,90.791,87.647,45.406,0.0,0,0,Undrafted,0,0.04980353365962783,24,95.0413223140496,100.0
2023,EDGE,DL,North Carolina,ACC,76.0,238,8.625,32.625,78.875,4.61,34.5,22,123.0,7.22,4.45,1,1559,6.195,60.099,78.452,30.968,61.95,0.0,0,0,Undrafted,0,0.04932445389865138,24,95.45454545454545,100.0
2023,WR,Skill,East Carolina,AAC,73.5,224,10.25,32.0,78.5,4.56,36.0,20,125.0,6.96,4.29,0,1509,1.775,54.675,70.734,39.058,37.309,0.0,0,0,Undrafted,0,0.04917941368764343,24,95.86776859504133,100.0
2024,WR,Skill,Mississippi St.,SEC,70.0,181,9.125,30.625,72.75,4.43,35.5,14,124.0,7.0,4.35,1,1421,0.859,45.573,31.326,62.302,47.192,0.0,0,0,Undrafted,0,0.0490613410332293,24,96.28099173553719,100.0
2023,RB,Skill,Tulsa,AAC,71.75,216,9.25,31.25,75.0,4.41,35.5,20,124.0,6.83,4.31,1,1378,-4.107,43.074,50.493,42.491,37.352,0.0,0,0,Undrafted,0,0.04883192834803274,24,96.69421487603306,100.0
2023,CB,Secondary,Coastal Carolina,Sun Belt,74.0,200,9.75,32.375,78.125,4.48,37.0,13,124.0,6.83,4.3,1,1344,-6.531,40.095,54.955,32.539,40.387,0.0,0,0,Undrafted,0,0.04752729527169232,24,97.10743801652893,100.0
2025,CB,Secondary,Villanova,CAA,73.25,209,9.5,31.625,78.125,4.56,32.92,11,124.0,6.65,4.97,1,1715,10.737,66.313,60.06,66.447,50.291,0.0,0,0,Undrafted,0,0.04703860768409629,24,97.52066115702479,100.0
2024,IOL,OL,Arkansas,SEC,77.25,304,9.5,32.75,77.875,5.31,29.0,26,110.0,7.57,4.47,1,1431,2.225,47.846,34.458,61.741,53.372,0.0,0,0,Undrafted,0,0.04473524820852921,24,97.93388429752066,100.0
2024,P,Special Teams,BYU,Big 12,76.375,235,8.875,31.25,76.375,4.63,35.5,19,123.0,7.05,4.31,0,1364,-1.805,52.478,36.286,62.31,60.603,0.0,0,0,Undrafted,0,0.04188317513311008,24,98.34710743801654,100.0
2024,RB,Skill,TCU,Big 12,67.375,202,9.75,29.875,70.75,4.61,33.5,22,116.0,6.87,4.23,1,1631,9.511,59.244,64.411,51.426,45.245,0.0,0,0,Undrafted,0,0.039358689977553526,24,98.7603305785124,100.0
2025,WR,Skill,San Jose St.,Mountain West,74.5,203,8.625,31.0,76.5,4.57,34.0,16,123.0,7.41,4.47,1,1477,-5.133,42.709,44.903,47.684,35.133,0.0,0,0,Undrafted,0,0.035977935337404905,24,99.17355371900827,100.0
2023,LS,Special Teams,Central Florida,AAC,76.0,240,9.625,30.375,78.375,5.06,30.0,12,114.0,7.27,4.46,1,1551,6.904,61.732,66.565,49.575,55.483,0.0,0,0,Undrafted,0,0.03450661587388299,24,99.58677685950413,100.0
2023,RB,Skill,USC,Pac-12,70.0,201,9.25,27.125,70.25,4.46,35.5,20,122.0,7.16,4.61,0,1745,13.164,77.414,90.693,44.38,43.862,0.0,0,0,Undrafted,0,0.03388343835598038,24,100.0,100.0
